mol,cs,logPa,T,dHv,logPa_25
ClCc1ccccc1,ClCc1ccccc1,2.2354915303076095,298.15,50000.0,2.2354915303076095
ClCc1ccccc1,ClCc1ccccc1,2.2357166124137304,298.15,50000.0,2.2357166124137304
CC(=CCC=C(C)C=C)C,C=CC(C)=CCC=C(C)C,2.294466226161593,298.15,60878.684669350405,2.294466226161593
Br\C=C\Br,Br/C=C/Br,3.2112616506831086,277.0,,
Br\C=C\Br,Br/C=C/Br,3.5497834566394273,292.9,,
Br\C=C\Br,Br/C=C/Br,3.6218314680815755,299.2,,
Br\C=C\Br,Br/C=C/Br,3.861298322285003,307.5,,
Br\C=C\Br,Br/C=C/Br,3.9964747555542393,314.8,,
Br\C=C\Br,Br/C=C/Br,4.12490182000836,322.5,,
Br\C=C\Br,Br/C=C/Br,4.147330191193847,324.6,,
Br\C=C\Br,Br/C=C/Br,4.265724000117671,330.9,,
Br\C=C\Br,Br/C=C/Br,4.329021802664285,335.5,,
Br\C=C\Br,Br/C=C/Br,4.384256747316395,338.1,,
Br\C=C\Br,Br/C=C/Br,4.442965154971122,343.6,,
Cl\C=C\Cl,Cl/C=C/Cl,4.554125581513013,293.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.539703238947825,293.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.438700532900737,298.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.638189640190837,298.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.559272067807396,293.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.732184604716226,303.15,,
Cl\C=C\Cl,Cl/C=C/Cl,4.89159877862306,313.15,,
I\C=C\I,I/C=C/I,-0.062184823348784,265.15,,
I\C=C\I,I/C=C/I,0.18180667134483305,274.95,,
I\C=C\I,I/C=C/I,0.5562655841673477,287.15,,
I\C=C\I,I/C=C/I,0.6367851809872349,292.15,,
I\C=C\I,I/C=C/I,0.732356843223029,293.15,,
ClC\C=C\Cl,Cl/C=C/CCl,3.3920735484113744,293.15,,
ClC\C=C\Cl,Cl/C=C/CCl,3.587299817907317,293.15,,
ClC\C=C\Cl,Cl/C=C/CCl,3.656098202012832,293.15,,
ClC\C=C\Cl,Cl/C=C/CCl,3.7585334222372864,298.15,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5973947580800852,380.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5998075114074239,380.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5994620106080538,380.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5454600150351813,381.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5488278424874602,381.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5437858446420112,381.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.4958010814605551,382.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5076587467450255,382.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.5014137911824823,382.14,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.44393884099046743,383.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.44757515429591455,383.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.4379451703436214,383.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.349401101827343,385.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.3521282346937675,385.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.34074953122733914,385.13,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.2606650398039207,387.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.2628073572952627,387.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.24779784682347897,387.25,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.1512568181043163,389.34999999999997,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.1572659810517304,389.34999999999997,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.15776531365276036,389.34999999999997,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.06681652082538611,391.03999999999996,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.07201405290057143,391.03999999999996,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.06138021849731891,391.03999999999996,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.028631363208576673,392.08,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.03526907894637064,392.08,,
O(C)c1c(cccc1OC)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1OC,-0.028399479769941033,392.08,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.680477550934546,391.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.6819366650372385,391.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.6734593314834382,391.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.6403542073254571,392.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.6304131092636557,392.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.6258017420709173,392.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.5300307905000405,394.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.5290018303391263,394.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.5252011811993688,394.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.4301581005962384,396.15999999999997,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.43521561549601323,396.15999999999997,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.42666415993393236,396.15999999999997,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.39913596369016047,397.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.4030731856570294,397.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.3917949922956738,397.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.3064489144040865,399.15,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.3124710387853657,399.15,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.30094314545233225,399.15,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.20321758829869221,401.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.2116194846804367,401.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.20418947533259169,401.25,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.10913206118855903,403.34,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.10997041383658311,403.34,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.09707290398273714,403.34,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.051049389754451835,404.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.047691990337874794,404.14,,
O(C)c1cc(OC)ccc1\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)c(OC)c1,-0.044552789422304485,404.14,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.7639668528823641,375.72999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.7783250029292312,375.72999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.7564658981679381,375.72999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.6599526823386068,377.65999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.6703987516434812,377.65999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.6538426977679918,377.65999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.583359492661719,379.34999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.5943122133272224,379.34999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.5780671867214916,379.34999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.4806971507645713,381.53999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.4770344045080135,381.53999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.4726279171723881,381.53999999999996,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.3833144791044878,383.53,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.4127381503074658,383.53,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.382056565171027,383.53,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.30155146198467103,385.42999999999995,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.30989256054366937,385.42999999999995,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.2917491114086223,385.42999999999995,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.20314825095011305,387.26,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.21538270736712464,387.26,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.19763682569045263,387.26,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.10507502264045658,389.15999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.11707720939740127,389.15999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.1037494375383619,389.15999999999997,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.02026956933771453,391.32,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.024062957516889354,391.32,,
O(C)c1ccc(OC)cc1\C=C\C(O)=O,COc1ccc(OC)c(/C=C/C(=O)O)c1,-0.019996628416253676,391.32,,
C(=C\C)/C,C/C=C/C,5.367939868694655,298.15,,
C\C=C\CCCC,C/C=C/CCCC,3.8095597146352675,298.15,,
C\C=C\CCCC,C/C=C/CCCC,3.7876596516899346,298.15,,
C(=C\C)/CCC,C/C=C/CCC,4.312422540844824,298.15,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.6599526823386068,368.15799999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.661145253747677,368.15799999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.657182685364267,368.15799999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.6087119514047025,369.16999999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.610656688747922,369.16999999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.6018863082694975,369.16999999999996,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.5159850373324371,371.191,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.5300307905000405,371.191,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.5135695211455662,371.191,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.42899032769069495,373.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.431211787684653,373.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.42446578168013566,373.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.33376290410419557,375.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.3371477667352038,375.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.3329207945357833,375.16099999999994,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.24078556876575605,377.183,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.2474138212595908,377.183,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.23687162320086302,377.183,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.14733705565543073,379.21999999999997,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.15107228677292164,379.21999999999997,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.15039634191755286,379.21999999999997,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.057892691010644454,381.17999999999995,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.05744631966579008,381.17999999999995,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.05286048235717089,381.17999999999995,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.004628093971837611,382.13,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.008286724286910553,382.13,,
O(C)c1ccccc1\C=C\C(O)=O,COc1ccccc1/C=C/C(=O)O,-0.0034007772998332414,382.13,,
C/C=C/CC,C/C=C/CC,4.826469805064288,298.15,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.7011469235902933,390.16999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.7004927012995124,390.16999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.6950788380991083,390.16999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.6067758836387027,392.09999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.6103024517936143,392.09999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.6010189333418688,392.09999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.4962093169428189,394.22999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.502241281712732,394.22999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.4999008080842771,394.22999999999996,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.38923340522672906,396.34999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.3934036908207148,396.34999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.38362952770873054,396.34999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.31077996273616443,397.96999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.32495526404410724,397.96999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.31839700126913156,397.96999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.22264568691579123,400.12,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.2256290401500834,400.12,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.220042948753094,400.12,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.10496440254767736,402.40999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.10380458954578926,402.40999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.09680145295702162,402.40999999999997,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.035174882116611225,404.18999999999994,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.03077052013735692,404.18999999999994,,
O(C)c1cc(ccc1OC)\C=C\C(O)=O,COc1ccc(/C=C/C(=O)O)cc1OC,-0.024338466818941477,404.18999999999994,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.6201508212371701,385.15999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.6104795341536225,385.15999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.6069515335832217,385.15999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.5632014897681966,386.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.5630426693305504,386.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.5578339142152798,386.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.46622794161528197,388.07,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.46916022138347946,388.07,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.46750041390533753,388.07,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.3704884657995468,390.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.37376231485309963,390.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.37365963262495766,390.15,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.2638426247268679,392.34999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.26568031914099305,392.34999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.26768667252875744,392.34999999999997,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.23165794135546666,393.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.23440594468055506,393.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.22922160383085236,393.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.1809828013109406,394.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.18555262147751236,394.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.1859522790044006,394.17999999999995,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.09712721455392068,396.24,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.09431203228814784,396.24,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.0901231820096072,396.24,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.049976093476673526,397.13,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.0533021627542581,397.13,,
O(C)c1cc(cc(OC)c1)\C=C\C(O)=O,COc1cc(/C=C/C(=O)O)cc(OC)c1,-0.049391775215769214,397.13,,
C(=C\CC)/CC,CC/C=C/CC,4.323558906962783,298.15,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.7173778871219374,353.164,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.7242280998350686,353.164,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.7207894873986048,353.164,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.61475131759678,355.163,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.6212388246836268,355.163,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.605198222837289,355.163,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.5198492747267196,357.327,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.5292955702772119,357.327,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.5165553519014647,357.327,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.41341269532824504,359.341,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.42204887227024485,359.341,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.4153296155356513,359.341,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.37407050728370544,360.152,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.38594689401278065,360.152,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.3704884657995468,360.152,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.3307761260691942,361.149,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.340654364253823,361.149,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.3244966152720433,361.149,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.23935138041864387,363.159,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.2415423113895343,363.159,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.23642227553335465,363.159,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.12615646677656414,365.15799999999996,,
O(C)c1cc(ccc1)\C=C\C(O)=O,COc1cccc(/C=C/C(=O)O)c1,-0.13012318673323345,365.15799999999996,,
