ikey,smiles,dg_hyd,T,err,unit,process,route
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.68,298.15,1.93,kcal/mol,FEOH,free_energy
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.6780236076320802,298.15,1.41,log(M/M),KGW,henry
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.6808495097798923,298.15,4.0,kPa m3/mol,KWG,henry
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.9350057665405973,298.15,1.41,log(atm/mf),KWG,henry
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.6780236076320802,298.15,1.4,log(M/M),KWG,henry
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.7052224643384275,298.15,1.42,atm m3/mol,KWG,henry
OTTZHAVKAVGASB-HWKANZROSA-N,C\C=C\CCCC,1.6780236076320802,298.15,1.4,log(M/M),KGW,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.68,298.15,1.93,kcal/mol,DGS,free_energy
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.68,298.15,1.93,kCal/mol,DGS,free_energy
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.680688336520076,298.15,8.08,kJ/mol,FEOH,free_energy
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.680688336520076,298.15,8.08,kJ/mol,FEOH,free_energy
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.68,298.15,1.93,kcal/mol,FEOH,free_energy
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6834664557777375,298.15,1.41,log(M/M),KGW,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.4787181775629894,298.15,12.0,M/atm,KGW,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6820612874526,298.15,10.0,M/M,KWG,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6834664557777375,298.15,1.4,log(M/M),KWG,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6834664557777375,298.15,1.4,log(M/M),KWG,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6824343961154735,298.15,0.000159,atm m3/mol,KWG,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.669251610134395,298.15,64.5,M/atm,KGW,henry
MBDOYVRWFFCFHM-SNAWJCMRSA-N,O=C\C=C\CCC,-3.6834664557777375,298.15,1.4,log(M/M),KGW,henry
RYPKRALMXUUNKS-HWKANZROSA-N,C(=C\C)/CCC,1.6075865260270203,298.15,1.41,log(atm/mf),KWG,henry
JJYWRQLLQAKNAD-UHFFFAOYSA-N,CC(=CCC)C(=O)O,-6.022469635059979,298.15,3.04e-06,(atm m3)/mol,KWG,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.43,298.15,1.93,kcal/mol,FEOH,free_energy
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.437902025392555,298.15,1.41,log(M/M),KGW,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-2.715683993628268,298.15,12.9,M/atm,KGW,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.4418293445313894,298.15,10.0,M/M,KWG,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.437902025392555,298.15,1.4,log(M/M),KWG,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.437902025392555,298.15,1.4,log(M/M),KWG,henry
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.44,298.15,1.93,kcal/mol,DGS,free_energy
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.4416826003824093,298.15,8.08,kJ/mol,FEOH,free_energy
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.4416826003824093,298.15,8.08,kJ/mol,FEOH,free_energy
LVBXEMGDVWVTGY-VOTSOKGWSA-N,O=C\C=C\CCCCC,-3.437902025392555,298.15,1.4,log(M/M),KGW,henry
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.3,298.15,1.93,kcal/mol,DGS,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.93,298.15,1.93,kCal/mol,DGS,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.34,298.15,1.93,kcal/mol,FEOH,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.334737158932374,298.15,1.41,log(atm/mf),KWG,henry
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.3276515716439885,298.15,0.75,atm m3/mol,KWG,henry
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.34,298.15,1.93,kcal/mol,DGS,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.33604206500956,298.15,8.08,kJ/mol,FEOH,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.33604206500956,298.15,8.08,kJ/mol,FEOH,free_energy
QMMOXUPEWRXHJS-HWKANZROSA-N,C/C=C/CC,1.3145409378587944,293.15,1.4,log(M/M),KWG,henry
WZHKDGJSXCTSCK-FNORWQNLSA-N,C(=C\CC)/CCC,1.9077208298311332,298.15,1.41,log(atm/mf),KWG,henry
ZQDPJFUHLCOCRG-AATRIKPKSA-N,C(=C\CC)/CC,1.6075865260270203,298.15,1.41,log(atm/mf),KWG,henry
NPFVOOAXDOBMCE-UHFFFAOYSA-N,C(CC=CCC)OC(=O)C,-2.601706557321219,298.15,12.0,M/atm,KGW,henry
BEQGRRJLJLVQAQ-UHFFFAOYSA-N,CC(=CC)CC,1.6212289943817535,298.15,1.41,log(atm/mf),KWG,henry
LGAQJENWWYGFSN-SNAWJCMRSA-N,CC(\C=C\C)C,1.5803015893175565,298.15,1.41,log(atm/mf),KWG,henry
DMLAVOWQYNRWNQ-BUHFOSPRSA-N,c1(ccccc1)\N=N\c2ccccc2,-4.445014394613926,298.15,4.4e-05,atm m3/mol,KWG,henry
WBYWAXJHAXSJNI-VOTSOKGWSA-N,OC(=O)\C=C\c1ccccc1,-8.397698125978179,298.15,5.57e-08,atm m3/mol,KWG,henry
GIKLTQKNOXNBNY-OWOJBTEDSA-N,[As](Cl)(Cl)\C=C\Cl,-2.796836790019853,298.15,0.000711,atm m3/mol,KWG,henry
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-10.0,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-10.0,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-7.3,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-9.9,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-9.0,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-10.1,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-10.08,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CNC(=O)C,-10.0,298.15,1.93,kcal/mol,FEOH,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7,298.15,1.93,kcal/mol,DGS,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.73,298.15,1.93,kcal/mol,DGS,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.73,298.15,1.93,kCal/mol,DGS,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.73,298.15,1.93,kCal/mol,DGS,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.62906309751434,298.15,8.08,kJ/mol,FEOH,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7294455066921604,298.15,8.08,kJ/mol,FEOH,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.73,298.15,1.93,kcal/mol,FEOH,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.73,298.15,1.93,kcal/mol,FEOH,free_energy
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.41,log(M/M),KGW,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.730313993053035,298.15,13.2,M/atm,KGW,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.414213562,log(M/M),KGW,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.4,log(M/M),KGW,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.4,log(M/M),KWG,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.4,log(M/M),KWG,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.4,log(M/M),KWG,henry
HNKJADCVZUBCPG-UHFFFAOYSA-N,CSc1ccccc1,-2.7284936709464724,298.15,1.4,log(M/M),KWG,henry
NYPJDWWKZLNGGM-RPWUZVMVSA-N,Clc1ccc(cc1)[C@H](C(C)C)C(O[C@H](C#N)c1cc(Oc2ccccc2)ccc1)=O,-7.080644326784873,298.15,0.0529,(Pa m3)/mol,KWG,henry
NYPJDWWKZLNGGM-RPWUZVMVSA-N,Clc1ccc(cc1)[C@H](C(C)C)C(O[C@H](C#N)c1cc(Oc2ccccc2)ccc1)=O,-6.509574733924917,298.15,1.35e-06,atm m3/mol,KWG,henry
KVZJLSYJROEPSQ-YUMQZZPRSA-N,C1CCC[C@H](C)[C@H]1C,1.8366138582772635,298.15,1.77,atm m3/mol,KWG,henry
GETTZEONDQJALK-UHFFFAOYSA-N,FC(F)(F)c1ccccc1,-0.2333795367587708,298.15,0.0538,atm m3/mol,KWG,henry
UWTUEMKLYAGTNQ-UPHRSURJSA-N,Br\C=C/Br,-1.0641125316691242,298.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.2,298.15,1.93,kcal/mol,DGS,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.2,298.15,1.93,kCal/mol,DGS,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.17,298.15,1.93,kcal/mol,DGS,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.1735181644359465,298.15,8.08,kJ/mol,FEOH,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.17,298.15,1.93,kcal/mol,FEOH,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.17,298.15,1.93,kcal/mol,FEOH,free_energy
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.6957658860913505,298.15,1.41,log(M/M),KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.173252278506983,298.15,1.41,log(M/M),KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.173252278506983,298.15,1.4,log(M/M),KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.1741803297938067,293.15,0.006,M/atm,KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,5.128162323522041,298.15,0.0164,mol/(m3 atm),KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9979417869025944,298.15,0.0001816,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.153576741386289,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-8.048209823625271,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.03285359403191,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9791988618744082,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9926125449137836,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9657851788350326,293.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.431361036199368,281.15,12.9,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.0733217910729138,297.15,4.28,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7468363399697787,311.15,12.8,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.4761307682851883,331.15,9.69,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.2554983902070171,351.15,16.1,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,0.043811953268968,366.15,23.1,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.4669738740682063,283.45,3.59,(atm m^3)/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.2690741368849665,290.65,2.44,(atm m^3)/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.060127771138358,297.95,6.32,(atm m^3)/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9377297065855328,307.75,5.04,(atm m^3)/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.189745925358088,293.15,0.175,MPa/mf,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.076212486897438,298.54999999999995,5.0,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9384228055389336,308.15,5.0,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.8208124071389683,318.15,5.0,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7269241498895336,328.15,5.0,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.6216843465734667,333.15,5.0,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7711910178673969,298.15,14.0,kPa m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7711697980603073,298.15,14.0,Ca/Cw,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.2127125514632713,293.15,0.006909,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.991148064371806,303.15,0.0110544,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7746710303505832,313.15,0.0170422,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.1751157100260785,293.15,20.0,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9787265749703584,303.15,20.0,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.7831377314683089,313.15,20.0,atm m^3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.6957658860913505,298.15,1.4,log(M/M),KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-0.9957264310042236,293.15,0.009,M/M,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.0556936859322257,297.15,0.0133,atm m3/mol,KWG,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.173252278506983,298.15,1.414213562,log(M/M),KGW,henry
KFUSEUYYWQURPO-UPHRSURJSA-N,Cl\C=C/Cl,-1.173252278506983,298.15,1.4,log(M/M),KGW,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.271936596321895,293.15,0.00883,atm m3/mol,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.6892527227481868,298.54999999999995,30.0,M/M,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.357232390539466,308.15,5.0,M/M,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.1952133087173986,318.15,5.0,M/M,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.0560698942123803,328.15,5.0,M/M,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.0084546429408754,333.15,5.0,M/M,KWG,henry
UOORRWUZONOOLO-UPHRSURJSA-N,ClC\C=C/Cl,-1.7388812970842524,298.15,0.0029939,atm m^3/mol,KWG,henry
YTKRILODNOEEPX-IHWYPQMZSA-N,ClC\C=C/C,-0.8823893073564237,283.15,0.231,[molar/molar],KGW,henry
YTKRILODNOEEPX-IHWYPQMZSA-N,ClC\C=C/C,-0.8062708503888812,288.15,0.436,[molar/molar],KGW,henry
YTKRILODNOEEPX-IHWYPQMZSA-N,ClC\C=C/C,-0.7314576819388359,293.15,0.26,[molar/molar],KGW,henry
YTKRILODNOEEPX-IHWYPQMZSA-N,ClC\C=C/C,-0.6661189135505795,298.15,0.261,[molar/molar],KGW,henry
IAQRGUVFOMOMEM-ARJAWSKDSA-N,C\C=C/C,1.3297233888668614,298.15,0.3417652,M/M,KGW,henry
IAQRGUVFOMOMEM-ARJAWSKDSA-N,C\C=C/C,1.3483796272871065,298.15,1.41,log(atm/mf),KWG,henry
IAQRGUVFOMOMEM-ARJAWSKDSA-N,C\C=C/C,1.3302220089624217,298.15,0.753,atm m3/mol,KWG,henry
LDHQCZJRKDOVOX-IHWYPQMZSA-N,OC(=O)\C=C/C,-7.592140221018901,298.15,2.17e-07,atm m3/mol,KWG,henry
UBCKGWBNUIFUST-BJMVGYQFSA-N,Clc1cc(Cl)c(Cl)cc1/C(/OP(OC)(OC)=O)=C\Cl,-9.5585032560921,293.15,5.87e-09,atm m3/mol,KWG,henry
OTTZHAVKAVGASB-HYXAFXHYSA-N,C(=C/C)/CCCC,1.9486482348953291,298.15,1.41,log(atm/mf),KWG,henry
RYPKRALMXUUNKS-HYXAFXHYSA-N,C\C=C/CCC,1.6212289943817535,298.15,1.41,log(atm/mf),KWG,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.31,298.15,1.93,kcal/mol,FEOH,free_energy
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3096769620543067,298.15,1.41,log(M/M),KGW,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3210946905776408,298.15,1.41,log(atm/mf),KWG,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3146294018968276,298.15,0.734,atm m3/mol,KWG,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3096769620543067,298.15,1.4,log(M/M),KGW,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3096769620543067,298.15,1.4,log(M/M),KGW,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3146781279853128,298.15,1.0,kPa m3/mol,KWG,henry
QMMOXUPEWRXHJS-HYXAFXHYSA-N,C\C=C/CC,1.3096769620543067,298.15,1.4,log(M/M),KWG,henry
WZHKDGJSXCTSCK-ALCCZGGFSA-N,C(=C/CC)/CCC,1.9213632981858653,298.15,1.41,log(atm/mf),KWG,henry
ZQDPJFUHLCOCRG-WAYWQWQTSA-N,C(=C/CC)/CC,1.6075865260270203,298.15,1.41,log(atm/mf),KWG,henry
UFLHIIWVXFIJGU-ARJAWSKDSA-N,OCC\C=C/CC,-6.493361795021547,298.15,36200.0,M/M,KGW,henry
UFLHIIWVXFIJGU-ARJAWSKDSA-N,OCC\C=C/CC,-6.451748098769814,298.15,37800.0,M/M,KGW,henry
UFLHIIWVXFIJGU-ARJAWSKDSA-N,OCC\C=C/CC,-6.459435684115802,298.15,43400.0,M/M,KGW,henry
UFLHIIWVXFIJGU-ARJAWSKDSA-N,OCC\C=C/CC,-6.498491566222865,298.15,52000.0,M/M,KGW,henry
RRGOKSYVAZDNKR-UHFFFAOYSA-M,C(CC=CCC)CC(=O)[O-],-2.5646641915802264,298.15,12.0,M/atm,KGW,henry
VVGOCOMZRGWHPI-ARJAWSKDSA-N,C(=O)CC\C=C/CC,-3.192944378522538,298.07,14.0,kPa/mf,KWG,henry
VVGOCOMZRGWHPI-ARJAWSKDSA-N,C(=O)CC\C=C/CC,-3.193892251818559,298.07,14.0,kPa/mf,KWG,henry
VVGOCOMZRGWHPI-ARJAWSKDSA-N,C(=O)CC\C=C/CC,-3.1789978452449534,298.07,14.0,kPa/mf,KWG,henry
LGAQJENWWYGFSN-PLNGDYQASA-N,C(=C/C)/C(C)C,1.5803015893175565,298.15,1.41,log(atm/mf),KWG,henry
FSAVDKDHPDSCTO-WQLSENKSSA-N,Clc1cc(Cl)ccc1/C(/OP(OCC)(OCC)=O)=C/Cl,-8.456355433518333,298.15,1.0,log((atm m3)/mol),KWG,henry
FSAVDKDHPDSCTO-WQLSENKSSA-N,Clc1cc(Cl)ccc1/C(/OP(OCC)(OCC)=O)=C/Cl,-8.311810168059264,293.15,4.99e-08,atm m3/mol,KWG,henry
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-7.8,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-8.7,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-8.7,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-10.1,298.15,1.93,kCal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-10.0,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-10.0,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-10.1,298.15,1.93,kcal/mol,DGS,free_energy
OHLUUHNLEMFGTQ-UHFFFAOYSA-N,[O-]\C(=[NH+]/C)\C,-10.0,298.15,1.93,kcal/mol,FEOH,free_energy
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.089310439537893,296.15,14.0,H/RT,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.3439563500690195,298.15,0.021,Pa m3/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.825165812179588,296.15,0.149,Pa m3/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.588550698256862,278.15,0.012,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.582701534758121,278.15,0.013,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.565516499018633,278.15,0.016,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.51659264651443,283.15,0.025,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.436073119934325,283.15,0.04,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.436073119934325,283.15,0.041,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.048474030598138,293.15,0.1,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.106777534544748,293.15,0.12,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-5.091645544744802,293.15,0.12,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.768526281181818,303.15,0.068,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.860299516463848,303.15,0.09,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.816200256470776,303.15,0.1,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.6361243935284975,308.15,0.22,(Pa m3)/mol,KWG,henry
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.674409166304237,308.15,0.22,(Pa m3)/mol,KWG,henry
