ikey,dg_hyd,unit,process,note
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.4245380264030505,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.329671532790746,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.423509846419239,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.387679211254499,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.215210188820611,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.008412594406602,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-6.957317245317874,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.142284113069215,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-7.155483423598488,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-6.863605438152758,mol/(L atm),KGW,henry_cp
BEPAFCGSDWSTEL-UHFFFAOYSA-N,-6.807185968558591,mol/(L atm),KGW,henry_cp
LOMVENUNSWAXEN-UHFFFAOYSA-N,-5.348127297894652,atm m3/mol,KWG,henry_pv
LOMVENUNSWAXEN-UHFFFAOYSA-N,-5.347661258070863,Pa/mf,KWG,henry_px
SRXOCFMDUSFFAK-UHFFFAOYSA-N,-5.28,kcal/mol,FEOH,energy
NIQCNGHVCWTJSM-UHFFFAOYSA-N,-7.3224080625829515,atm m3/mol,KWG,henry_pv
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-7.055011780593493,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-7.032786459752269,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-7.133060958521999,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.998522371457511,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-7.0852161721873195,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.98357716612391,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.8438460813149185,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.7891597900013885,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.801773546558683,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.7339888522135976,mol/(L atm),KGW,henry_cp
MUXOBHXGJLMRAB-UHFFFAOYSA-N,-6.637979823200094,mol/(L atm),KGW,henry_cp
VAYGXNSJCAHWJZ-UHFFFAOYSA-N,-5.069228602055532,atm m3/mol,KWG,henry_pv
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5,kcal/mol,DGS,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.54,kcal/mol,DGS,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.54,kCal/mol,DGS,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.54,kCal/mol,DGS,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5415887,kJ/mol,FEOH,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5415887,kJ/mol,FEOH,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.54,kcal/mol,FEOH,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.61,kcal/mol,FEOH,energy
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-0.8594755063481389,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5401187756638066,M/atm,KGW,henry_cp
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5507944676010035,M/atm,KGW,henry_cp
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4551519189710698,mf/atm,KGW,henry_xp
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4551519189710698,mf/atm,KGW,henry_xp
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6110991742721144,mol/(L atm),KGW,henry_cp
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.551631747249997,M/M,KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,1.8363201673275242,log(M/M),KGW,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5828145986463034,log(M/M),KWG,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KWG,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4803377369017718,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4890265573659207,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4967623131902004,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4521639954252397,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4492626348547955,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4990695309195452,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.4868223884415266,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.469551694799394,kPa/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,1.5697519723423765,M/M,KWG,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6098112658584185,log(M/M),KWG,ratio
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.5463173407759034,atm/mf,KWG,henry_px
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-1.6121666080216357,atm m3/mol,KWG,henry_pv
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-10.1,kcal/mol,FEOH,energy
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-10.10906905085668,log(M/M),KGW,ratio
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-6.186423371559731,M/atm,KGW,henry_cp
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-8.69934531221158,mol/(kg atm),KGW,henry_cp
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-10.10906905085668,log(M/M),KGW,ratio
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-10.10906905085668,log(M/M),KGW,ratio
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-9.836219683762032,log(M/M),KWG,ratio
IAZDPXIOMUYVGZ-UHFFFAOYSA-N,-9.835640433764118,atm m3/mol,KWG,henry_pv
WOZVHXUHUFLZGK-UHFFFAOYSA-N,-3.08517267142265,atm m3/mol,KWG,henry_pv
NPOJQCVWMSKXDN-UHFFFAOYSA-N,-5.525330460966326,atm m3/mol,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.3,kcal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.28,kcal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kCal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kCal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kCal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kCal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.3,kCal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.3,kcal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.3,kcal/mol,DGS,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.28537758,kJ/mol,FEOH,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.28537758,kJ/mol,FEOH,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kcal/mol,FEOH,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.29,kcal/mol,FEOH,energy
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.279288138547476,M/atm,KGW,henry_cp
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.2803452037210015,mol/(L atm),KGW,henry_cp
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.283735063385961,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,5.174533567259614,log(M/M),KGW,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.225310157403268,log(M/M),KWG,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.416823993050671,mm Hg/M,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.394137206344089,mm Hg/M,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.39572919531606,mm Hg/M,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.417374885579992,mm Hg/M,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,4.297377531740694,log(M/M),KWG,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.2873741966882175,mf/mf,KWG,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.297377531740694,log(M/M),KWG,ratio
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.2845250819224825,atm m3/mol,KWG,henry_pv
ROSDSFDQCJNGOL-UHFFFAOYSA-N,-4.284278183343678,Pa/mf,KWG,henry_px
SVYKKECYCPFKGB-UHFFFAOYSA-N,-4.116593668988504,atm m3/mol,KWG,henry_pv
YBRBMKDOPFTVDT-UHFFFAOYSA-N,-3.2385313,kJ/mol,FEOH,energy
QSGNQELHULIMSJ-UHFFFAOYSA-N,-8.013592188991586,atm m3/mol,KWG,henry_pv
FBOUIAKEJMZPQG-AWNIVKPZSA-N,-6.534417442822016,atm m3/mol,KWG,henry_pv
OFDYMSKSGFSLLM-UHFFFAOYSA-N,-5.796074104345523,log((atm m3)/mol),KWG,henry_pv
OFDYMSKSGFSLLM-UHFFFAOYSA-N,-5.791961172639288,atm m3/mol,KWG,henry_pv
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.455644303851825,log(M/M),KGW,ratio
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.0910468742220925,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.1801197890804573,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.245191719808661,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.382960747444309,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.525724630187639,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.447432156545836,BUNSEN,KGW,bunsen
IJGRMHOSHXDMSA-UHFFFAOYSA-N,2.4544840145224964,M/M,KGW,ratio
GQPLMRYTRLFLPF-UHFFFAOYSA-N,0.3137767721588444,log(M/M),KGW,ratio
GQPLMRYTRLFLPF-UHFFFAOYSA-N,0.3089104369494905,M/M,KGW,ratio
OWZPCEFYPSAJFR-UHFFFAOYSA-N,-5.00542165303561,(Pa m3)/mol,KWG,henry_pv
OWZPCEFYPSAJFR-UHFFFAOYSA-N,-6.428699724375475,atm m3/mol,KWG,henry_pv
LHSHVDDMROIFLS-UHFFFAOYSA-N,-7.212384541607816,atm m3/mol,KWG,henry_pv
POLCUAVZOMRGSN-UHFFFAOYSA-N,-1.1596098101522507,log(M/M),KGW,ratio
MQIUGAXCHLFZKX-UHFFFAOYSA-N,-5.427818695051396,atm m3/mol,KWG,henry_pv
ZDOOQPFIGYHZFV-UHFFFAOYSA-N,-7.593030506494605,atm m3/mol,KWG,henry_pv
SDKQRNRRDYRQKY-UHFFFAOYSA-N,-12.58004069422794,atm m3/mol,KWG,henry_pv
OIXUJRCCNNHWFI-UHFFFAOYSA-N,-5.0914673352675255,M/M,KGW,ratio
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.0600127215645867,log(M/M),KGW,ratio
MYMOFIZGZYHOMD-UHFFFAOYSA-N,3.0543088120832347,M/M,KGW,ratio
MYMOFIZGZYHOMD-UHFFFAOYSA-N,1.7845047583108344,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,1.9827521397277452,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.1194299228347937,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,-2.0465322540224924,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.006881234858541,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.1243793901146164,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.251215531380313,BUNSEN,KGW,bunsen
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.068452956661132,mf/atm,KGW,henry_xp
MYMOFIZGZYHOMD-UHFFFAOYSA-N,-2.125137648383458,M/M,KWG,ratio
MYMOFIZGZYHOMD-UHFFFAOYSA-N,2.0560563905867006,M/M,KGW,ratio
JYGLAHSAISAEAL-UHFFFAOYSA-N,-11.188231453217915,atm m3/mol,KWG,henry_pv
QAHFOPIILNICLA-UHFFFAOYSA-N,-12.044451997311938,atm m3/mol,KWG,henry_pv
USIUVYZYUHIAEV-UHFFFAOYSA-N,-2.6506608661757243,atm m3/mol,KWG,henry_pv
DMBHHRLKUKUOEG-UHFFFAOYSA-N,-5.37513253176455,[log(molar/molar)],KGW,ratio
DMBHHRLKUKUOEG-UHFFFAOYSA-N,-5.165619721564908,atm m3/mol,KWG,henry_pv
CZZYITDELCSZES-UHFFFAOYSA-N,-2.81549068,kJ/mol,FEOH,energy
CZZYITDELCSZES-UHFFFAOYSA-N,-2.7871562848718217,[log(molar/molar)],KGW,ratio
CZZYITDELCSZES-UHFFFAOYSA-N,-3.108039501939758,Pa/mf,KWG,henry_px
CZZYITDELCSZES-UHFFFAOYSA-N,-3.1077033280536503,atm m3/mol,KWG,henry_pv
QILSFLSDHQAZET-UHFFFAOYSA-N,-8.397815349766192,atm m3/mol,KWG,henry_pv
NPWMZOGDXOFZIN-UHFFFAOYSA-N,-9.004029114123359,log(M/M),KGW,ratio
NPWMZOGDXOFZIN-UHFFFAOYSA-N,-7.992511509457431,log((atm m3)/mol),KWG,henry_pv
NPWMZOGDXOFZIN-UHFFFAOYSA-N,-7.997505638693882,atm m3/mol,KWG,henry_pv
ALVPFGSHPUPROW-UHFFFAOYSA-N,-1.0909681636046074,kPa/M,KWG,henry_pv
POLCUAVZOMRGSN-UHFFFAOYSA-N,-1.432459177246898,log(M/M),KWG,ratio
MQHNKCZKNAJROC-UHFFFAOYSA-N,-6.5255300030910215,atm m3/mol,KWG,henry_pv
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.3,kcal/mol,DGS,energy
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.27,kcal/mol,DGS,energy
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.27,kcal/mol,FEOH,energy
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.28,kcal/mol,FEOH,energy
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.2790058173842043,M/M,KGW,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KGW,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KWG,ratio
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.3462365080430132,kPa/M,KWG,henry_pv
ZERULLAPCVRMCO-UHFFFAOYSA-N,-1.282392025344842,log(M/M),KWG,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.7,kcal/mol,DGS,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.65,kcal/mol,DGS,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.66,kCal/mol,DGS,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.66,kCal/mol,DGS,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.66,kCal/mol,DGS,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.65918186,kJ/mol,FEOH,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.65918186,kJ/mol,FEOH,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.66,kcal/mol,FEOH,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.65,kcal/mol,FEOH,energy
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.889399995728114,M/atm,KGW,henry_cp
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KGW,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KWG,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.656181519068273,log(M/M),KWG,ratio
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.6575214522216886,atm m3/mol,KWG,henry_pv
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.657520288743915,Pa/mf,KWG,henry_px
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,-5.5232247372508745,log((atm m3)/mol),KWG,henry_pv
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,-5.530791189691965,atm m3/mol,KWG,henry_pv
BUWXUSLQPDDDSD-UHFFFAOYSA-N,-1.7285478715804086,(Pa m3)/mol,KWG,henry_pv
LSXWFXONGKSEMY-UHFFFAOYSA-N,0.4029913893399198,atm m3/mol,KWG,henry_pv
UGAYZIDINJCENU-UHFFFAOYSA-N,-11.78232312361773,atm m3/mol,KWG,henry_pv
QYKIQEUNHZKYBP-UHFFFAOYSA-N,-0.20463702532098546,log(M/M),KWG,ratio
QYKIQEUNHZKYBP-UHFFFAOYSA-N,-0.6593354550939863,atm m3/mol,KWG,henry_pv
RMISVOPUIFJTEO-UHFFFAOYSA-N,5.500184921003576,mol/(m3 atm),KGW,henry_cp
XMGQYMWWDOXHJM-UHFFFAOYSA-N,0.08264047108398766,(Pa m3)/mol,KWG,henry_pv
SNRUBQQJIBEYMU-UHFFFAOYSA-N,3.447853683983619,Pa/mf,KWG,henry_px
SNRUBQQJIBEYMU-UHFFFAOYSA-N,3.3844130405599215,kPa m3/mol,KWG,henry_pv
SNRUBQQJIBEYMU-UHFFFAOYSA-N,3.4471156640691314,ln(Pa/mf),KWG,henry_px
SNRUBQQJIBEYMU-UHFFFAOYSA-N,3.447963151609257,atm m3/mol,KWG,henry_pv
POULHZVOKOAJMA-UHFFFAOYSA-N,-4.665182125300176,(atm m3)/mol,KWG,henry_pv
AWZOLILCOUMRDG-UHFFFAOYSA-N,-10.242408847293838,atm m3/mol,KWG,henry_pv
YUGWDVYLFSETPE-JLHYYAGUSA-N,-2.5195619299579746,atm m3/mol,KWG,henry_pv
RDYMFSUJUZBWLH-UHFFFAOYSA-N,-3.4563763117414563,M/M,KWG,ratio
RDYMFSUJUZBWLH-UHFFFAOYSA-N,-3.441187958064285,M/M,KWG,ratio
RDYMFSUJUZBWLH-UHFFFAOYSA-N,-4.619266673819751,M/M,KWG,ratio
AAPVQEMYVNZIOO-NYQGKTAPSA-N,-6.652980241438177,atm m3/mol,KWG,henry_pv
GXEKYRXVRROBEV-UHFFFAOYSA-N,-18.765681307403437,atm m3/mol,KWG,henry_pv
DFBKLUNHFCTMDC-JDHFEGHMSA-N,-4.96366766223632,Pa m3/mol,KWG,henry_pv
DFBKLUNHFCTMDC-JDHFEGHMSA-N,-4.904369716649348,(Pa m3)/mol,KWG,henry_pv
DFBKLUNHFCTMDC-JDHFEGHMSA-N,-4.897646139348917,log(M/M),KWG,ratio
DFBKLUNHFCTMDC-JDHFEGHMSA-N,-4.890954833849973,atm m3/mol,KWG,henry_pv
HCTWZIFNBBCVGM-UHFFFAOYSA-N,-5.1396308846291525,atm m3/mol,KWG,henry_pv
JPGQOUSTVILISH-UHFFFAOYSA-N,0.17402910580917716,M/M,KGW,ratio
BXEHUCNTIZGSOJ-UHFFFAOYSA-N,-6.352149627626181,atm m3/mol,KWG,henry_pv
PTFJIKYUEPWBMS-UHFFFAOYSA-N,-3.1085078384632467,log((atm m3)/mol),KWG,henry_pv
PTFJIKYUEPWBMS-UHFFFAOYSA-N,-3.1123141285420166,atm m3/mol,KWG,henry_pv
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kcal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.2,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.3,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,2.5,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.9,kCal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83078596,kJ/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kcal/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.27,kcal/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kcal/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8226337721922434,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8280907595341365,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8334137750907864,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8334137750907864,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.2922330946489156,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.5363993442786417,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.6999011791090983,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.748645712517662,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.9766924382720343,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,2.165676117778345,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8746335821776043,BUNSEN,KGW,bunsen
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8307301702592749,mM/atm,KGW,henry_cp
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8334137750907864,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8334137750907864,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8334137750907864,M/M,KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7869050658503234,Pa/mf,KWG,henry_px
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7712961462838088,log(atm/mf),KWG,henry_px
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8829488187896444,M/M,KWG,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8313958941791928,M/M,KWG,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7877331325605335,atm m3/mol,KWG,henry_pv
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8,kcal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83,kcal/mol,DGS,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83078596,kJ/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.83078596,kJ/mol,FEOH,energy
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8280907595341365,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7871633544699392,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8280907595341365,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8280907595341365,log(M/M),KGW,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7571924781581847,log(M/M),KWG,ratio
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.8437081743046007,log(atm/M),KWG,henry_pv
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7870017599548862,kPa m3/mol,KWG,henry_pv
OTMSDBZUPAUEDD-UHFFFAOYSA-N,1.7871633544699397,log(M/M),KWG,ratio
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kcal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kCal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kcal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kCal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kCal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kCal/mol,DGS,energy
DNJIEGIFACGWOD-UHFFFAOYSA-N,-1.3,kcal/mol,DGS,energy
