ikey,raw_mean,raw_median,n_obs,homoset_Ladaptive_t2.0,homoset_Ladaptive_t1.0,homoset_Lfixed_t2.0,homoset_Lfixed_t1.0,conflict,n_sources,n_accepted_sources,fell_back_raw,mixle_gauss,mixle_gauss_sd,mixle_robust,mixle_robust_sd,min_obs_weight
WGLLSSPDPJPLOR-UHFFFAOYSA-N,1.6425032179348336,1.6425032179348336,1,1.441000766923966,1.441000766923966,1.6425032179348336,1.6425032179348336,False,1,1,False,-1.438591763395426,2.338096976739336,0.6181179253348301,1.164024450549721,1.0
WGOWCPGHOCIHBW-UHFFFAOYSA-N,-2.012622542626182,-1.9260629345717155,5,-2.1275653855825833,-2.1275653855825833,-3.86,-3.86,True,4,4,False,-3.6234601892691605,0.20717401543108158,-3.8584214236205425,0.01999803851574025,0.026006228475916878
WGYKZJWCGVVSQN-UHFFFAOYSA-N,-4.415187468267587,-4.390535372848948,19,-4.390535372848948,-4.390535372848948,-4.390267686424474,-4.390267686424474,False,5,5,False,-4.405149018998529,0.0863392033892043,-4.394816699781257,0.007781361511075115,0.3319275836173992
WHHGLZMJPXIBIX-UHFFFAOYSA-N,-6.40725720619931,-6.537755929245853,5,-6.540261371460236,-6.540261371460236,-6.537755929245853,-6.537755929245853,False,1,1,False,-6.677155515117856,0.4903697138871467,-6.516724187696228,0.16837954689156737,0.8811009409794655
WHKUVVPPKQRRBV-UHFFFAOYSA-N,-10.325847758674659,-10.325847758674659,2,-10.427851705287285,-10.427851705287285,-10.325847758674659,-10.325847758674659,False,2,2,False,-10.248187480312078,0.9989588786409557,-10.255868905230898,0.3308442259163799,1.0
WHOKDONDRZNCBC-UHFFFAOYSA-N,-5.533540544382315,-5.533540544382315,1,-5.536045986596697,-5.536045986596697,-5.533540544382315,-5.533540544382315,False,1,1,False,-5.767022962503264,1.064785492392406,-5.619077067435003,0.34279948904364244,1.0
WHPVYXDFIXRKLN-UHFFFAOYSA-N,-4.968547984487701,-4.933277150851406,5,-4.935782593065789,-4.935782593065789,-4.933277150851406,-4.933277150851406,False,1,1,False,-5.260191277596026,0.4903697138871467,-5.102884698774779,0.17804424041150493,0.5485994934972356
WHRDPXDGAMJNGH-UHFFFAOYSA-N,-1.9984479520417757,-1.9712078260847392,5,-1.973713268299122,-1.973713268299122,-1.9712078260847392,-1.9712078260847392,False,1,1,False,-2.334982024518821,0.4903697138871467,-2.0907872838032246,0.16889195666343942,0.9753667959912286
WHTBVLXUSXVMEV-UHFFFAOYSA-N,-7.522553279782867,-7.522553279782867,1,-7.52505872199725,-7.52505872199725,-7.522553279782867,-7.522553279782867,False,1,1,False,-7.614293029535159,1.064785492392406,-7.595059197168759,0.3428933356692711,1.0
WIDHRBRBACOVOY-UHFFFAOYSA-N,-2.750070744031978,-2.631999082265307,3,-2.8335015332761744,-2.8335015332761744,-2.631999082265307,-2.631999082265307,False,2,2,False,-3.219945821171325,0.7409958743451516,-3.2092356191422895,0.32448090000651997,0.40569494427313924
WIMBRKMSNRCNMP-UHFFFAOYSA-N,4.5373379665120215,4.5373379665120215,1,4.512464249220057,4.512464249220057,4.5373379665120215,4.5373379665120215,False,1,1,False,0.5632567327887841,2.3144362994044885,3.4817533014683764,1.2281296146327938,1.0
WJCNZQLZVWNLKY-UHFFFAOYSA-N,-12.363100173104472,-12.363100173104472,1,-12.365605615318856,-12.365605615318856,-12.363100173104472,-12.363100173104472,False,1,1,False,-12.109888872111052,1.064785492392406,-12.403712262263465,0.3435347911207947,1.0
WJIFKOVZNJTSGO-UHFFFAOYSA-N,-0.7664745729370606,-0.7664745729370606,1,-0.7689800151514433,-0.7689800151514433,-0.7664745729370606,-0.7664745729370606,False,1,1,False,-1.33967158365764,1.064785492392406,-0.8832420389463725,0.34297247218931215,1.0
WJNRPILHGGKWCK-UHFFFAOYSA-N,-9.430482487712137,-9.430482487712137,2,-9.532486434324763,-9.532486434324763,-9.430482487712137,-9.430482487712137,False,2,2,False,-9.36293845350777,0.9989588786409557,-9.307817965337696,0.3313863214977552,1.0
WJQOZHYUIDYNHM-UHFFFAOYSA-N,-7.859680447717656,-7.859680447717656,1,-7.8621858899320385,-7.8621858899320385,-7.859680447717656,-7.859680447717656,False,1,1,False,-7.9273955627795,1.064785492392406,-7.929975129152168,0.3429189585672905,1.0
WJTCGQSWYFHTAC-UHFFFAOYSA-N,0.840583987714374,0.8382600382409178,6,0.8382600382409178,0.8382600382409178,0.84,0.84,False,4,4,False,0.821733157586165,0.16058863274131566,0.8436491534350696,0.016431276808940506,1.0
WJYIASZWHGOTOU-UHFFFAOYSA-N,-3.627965081062145,-3.79090236146586,4,-3.7921550825730517,-3.7921550825730517,-3.79,-3.79,False,3,3,False,-3.8267075379807878,0.24042820001778728,-3.7912546509679608,0.028094709699740917,1.0
WJZPRRFFZWVZJL-UHFFFAOYSA-N,-1.8475571518681964,-1.8475571518681964,1,-2.0490596028790637,-2.0490596028790637,-1.8475571518681964,-1.8475571518681964,False,1,1,False,-3.7294379126726707,2.338096976739336,-2.6050290996162064,1.1521260924461592,1.0
WKBPZYKAUNRMKP-UHFFFAOYSA-N,-8.583968721065443,-8.583968721065443,2,-8.685972667678069,-8.685972667678069,-8.583968721065443,-8.583968721065443,False,2,2,False,-8.694169998357744,0.9989588786409557,-8.622787968841939,0.33029506783670043,1.0
WLAMNBDJUVNPJU-UHFFFAOYSA-N,-5.758932796492151,-5.758932796492151,2,-5.761438238706534,-5.761438238706534,-5.758932796492151,-5.758932796492151,False,1,1,False,-6.014413315519632,0.7667002409729788,-5.84671643011087,0.2427890292116982,1.0
WLFDQEVORAMCIM-UHFFFAOYSA-N,-3.2847311907734005,-3.2847311907734005,2,-3.3867351373860264,-3.3867351373860264,-3.2847311907734005,-3.2847311907734005,True,2,2,False,-8.053282929657525,0.9989588786409557,-9.420952954246266,0.3439174042577432,0.06224306452895342
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-7.978471963698699,-7.879573894899264,3,-7.882079337113646,-7.882079337113646,-7.879573894899264,-7.879573894899264,False,2,2,False,-8.146579833097695,0.7409958743451516,-7.989851708903704,0.23836093203552958,1.0
WLVCBAMXYMWGLJ-UHFFFAOYSA-N,1.4191107062716837,1.4191107062716837,2,1.40542112651851,1.40542112651851,1.4191107062716837,1.4191107062716837,True,2,2,False,-1.2827520201329647,0.9970903740368263,-1.3799957531515272,0.34122178892214666,0.27055408269294584
WMIYKQLTONQJES-UHFFFAOYSA-N,4.490511506457097,3.9610798418222686,6,3.959827120715077,3.959827120715077,3.94,3.94,True,5,5,False,3.902282218518969,0.20662564321115154,3.939771913132164,0.01992892975518961,0.6323045974180476
WMLPCIHUFDKWJU-UHFFFAOYSA-N,-16.131047846407025,-16.131047846407025,1,-16.332550297417892,-16.332550297417892,-16.131047846407025,-16.131047846407025,False,1,1,False,-13.105000564521104,2.338096976739336,-15.722357886234352,1.2213868168440611,1.0
WMOVHXAZOJBABW-UHFFFAOYSA-N,-1.982312163401719,-1.982312163401719,1,-1.9848176056161018,-1.9848176056161018,-1.982312163401719,-1.982312163401719,False,1,1,False,-2.4688651515335374,1.064785492392406,-2.091102827135157,0.3428749095009683,1.0
WMPDAIZRQDCGFH-UHFFFAOYSA-N,-5.978986659292969,-6.020564440134979,5,-6.023069882349362,-6.023069882349362,-6.020564440134979,-6.020564440134979,False,1,1,False,-6.255357948387694,0.4903697138871467,-6.075604612651922,0.16192242393986422,0.9441169653445355
WMPPDTMATNBGJN-UHFFFAOYSA-N,-1.6463843562561453,-1.6463843562561453,2,-1.648889798470528,-1.648889798470528,-1.6463843562561453,-1.6463843562561453,False,1,1,False,-2.0538149842132385,0.7667002409729788,-1.747673520419835,0.24280564071142555,1.0
WMQUKDQWMMOHSA-UHFFFAOYSA-N,-7.6247286753435555,-7.626948413454427,3,-7.629453855668809,-7.629453855668809,-7.62,-7.62,False,2,2,False,-7.6391661626948135,0.241266949270334,-7.6211681159140205,0.0281019592166483,1.0
WMWJCKBJUQDYLM-UHFFFAOYSA-N,-4.184788286026147,-4.185671728547071,3,-4.188568710337407,-4.188568710337407,-4.185671728547071,-4.185671728547071,False,2,2,False,-4.559487199984332,0.7409958743451516,-4.296462488862096,0.23815348942991457,1.0
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-12.648075091439175,-13.25438303139327,3,-13.256888473607653,-13.256888473607653,-13.25438303139327,-13.25438303139327,False,2,2,False,-13.196604132713981,0.7409958743451516,-13.27475021249693,0.23976335806709095,1.0
WNRZBFNPJUBEMS-UHFFFAOYSA-N,-4.713131364455704,-4.713131364455704,1,-4.715636806670086,-4.715636806670086,-4.713131364455704,-4.713131364455704,False,1,1,False,-5.005078459170853,1.064785492392406,-4.804038371094635,0.34278925710916497,1.0
WNTGYJSOUMFZEP-UHFFFAOYSA-N,-7.920249082364614,-9.937306181582299,4,-9.939811623796682,-9.939811623796682,-9.937306181582299,-9.937306181582299,True,2,2,False,-10.866384801726474,0.6154102635688459,-10.05765195108279,0.24078938427190963,0.04331892396697169
WNXJIVFYUVYPPR-UHFFFAOYSA-N,-4.0902598430851125,-4.094230772085167,6,-4.095483493192358,-4.095483493192358,-4.096558317399618,-4.096558317399618,False,3,3,False,-4.092073279616819,0.14165395216941448,-4.090874940714406,0.012915298366147871,1.0
WNYADZVDBIBLJJ-UHFFFAOYSA-N,-8.112431699977039,-8.112431699977039,1,-8.114937142191422,-8.114937142191422,-8.112431699977039,-8.112431699977039,False,1,1,False,-8.162135046541307,1.064785492392406,-8.181067891248599,0.34294002218376274,1.0
WOWBFOBYOAGEEA-UHFFFAOYSA-N,-8.260781013833185,-8.260781013833185,1,-8.462283464844052,-8.462283464844052,-8.260781013833185,-8.260781013833185,False,1,1,False,-7.939023888821443,2.338096976739336,-8.54138249526095,1.1571099696091502,1.0
WOZVHXUHUFLZGK-UHFFFAOYSA-N,-3.08517267142265,-3.08517267142265,1,-3.0876781136370326,-3.0876781136370326,-3.08517267142265,-3.08517267142265,False,1,1,False,-3.493132703127862,1.064785492392406,-3.1867374448967336,0.34281813386723065,1.0
WPTCSQBWLUUYDV-UHFFFAOYSA-N,-2.4535830669541214,-2.4535830669541214,1,-2.655085517964989,-2.655085517964989,-2.4535830669541214,-2.4535830669541214,False,1,1,False,-4.127228204768724,2.338096976739336,-3.166034739657187,1.1511502492521184,1.0
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-7.723674074979287,-7.9225640197672025,6,-7.925069461981586,-7.925069461981586,-7.9225640197672025,-7.9225640197672025,False,2,2,False,-8.116464950299477,0.48344029709887826,-7.95282325048312,0.1551947305362022,1.0
WQAQPCDUOCURKW-UHFFFAOYSA-N,-0.4559024794377647,-0.5872625679354859,9,-0.5897680101498687,-0.5897680101498687,-0.99,-0.99,True,3,3,False,-0.9684297643588639,0.2161744872027345,-0.9790804003051436,0.028137441574835522,0.682858712619689
WQEPLUUGTLDZJY-UHFFFAOYSA-N,-4.161083625493089,-4.161083625493089,1,-4.163589067707472,-4.163589067707472,-4.161083625493089,-4.161083625493089,False,1,1,False,-4.492371202144211,1.064785492392406,-4.255604196081371,0.3427917194620732,1.0
WQOXQRCZOLPYPM-UHFFFAOYSA-N,-0.9091767425928363,-1.815,8,-1.815,-1.815,-1.83,-1.83,True,4,4,False,-1.774613716265855,0.14033249620375496,-1.824262023253463,0.012848002998705418,0.058082304850486016
WQRCEBAZAUAUQC-UHFFFAOYSA-N,-8.270359666684765,-8.270359666684765,1,-8.272865108899149,-8.272865108899149,-8.270359666684765,-8.270359666684765,False,1,1,False,-8.308808620045422,1.064785492392406,-8.337959255078966,0.3429539908330467,1.0
WQZGKKKJIJFFOK-UHFFFAOYSA-N,-14.949291153771576,-14.949291153771576,1,-15.150793604782443,-15.150793604782443,-14.949291153771576,-14.949291153771576,False,1,1,False,-12.329305452731587,2.338096976739336,-14.661934950765662,1.205589462499895,1.0
WQZKKVJFBZPJSU-UHFFFAOYSA-N,-1.3568923422389496,-1.297128334837724,3,-1.299633777052107,-1.299633777052107,-1.297128334837724,-1.297128334837724,False,2,2,False,-1.783635314049917,0.7409958743451516,-1.4246596293779032,0.2384320800098833,1.0
WRMNZCZEMHIOCP-UHFFFAOYSA-N,-6.7117875053657485,-6.79128217375278,4,-6.792534894859971,-6.792534894859971,-6.79,-6.79,False,3,3,False,-6.818126721365116,0.24042820001778728,-6.791305538849047,0.028095224195758852,1.0
WRNGAZFESPEMCN-UHFFFAOYSA-N,-5.435077269721391,-5.422606744342296,4,-5.475224133533798,-5.475224133533798,-5.422606744342296,-5.422606744342296,False,2,2,False,-5.771834248326501,0.6154102635688459,-5.555733880688917,0.19607762063163017,1.0
WRQNANDWMGAFTP-UHFFFAOYSA-N,-6.296691864443775,-6.296691864443775,2,-6.299197306658158,-6.299197306658158,-6.296691864443775,-6.296691864443775,False,1,1,False,-6.532303304689426,0.7667002409729788,-6.372529387998963,0.2826713295718023,0.9045063843998418
WRXCXOUDSPTXNX-UHFFFAOYSA-N,-13.6,-13.6,3,-13.6,-13.6,-13.6,-13.6,False,2,2,False,-13.580249047705534,0.1905559165239469,-13.599867933155043,0.016329845932352816,1.0
WSFSSNUMVMOOMR-UHFFFAOYSA-N,-5.918885979052237,-6.63202255204433,22,-6.656896269336295,-6.656896269336295,-2.77,-2.77,True,4,4,False,-3.248280792260991,0.17683693084936425,-6.824095778335872,0.19891438930559177,0.0003011638825594142
WSGCRAOTEDLMFQ-UHFFFAOYSA-N,-2.535070381206819,-2.67,10,-2.67,-2.67,-2.67,-2.67,False,4,4,False,-2.6740919514833874,0.11061288596678512,-2.670751375810686,0.01097201449040098,1.0
WSLDOOZREJYCGB-UHFFFAOYSA-N,-0.8077113252788897,-1.6244904284358652,38,-1.6269958706502483,-1.6269958706502483,-1.75,-1.75,True,5,5,False,-1.5108185305243789,0.12539334158799167,-1.75004911661171,0.016904183483010954,0.03739082966118717
WSLPXBSKHRXHDU-UHFFFAOYSA-N,-13.475819944923101,-13.475819944923101,2,-13.577823891535726,-13.577823891535726,-13.475819944923101,-13.475819944923101,True,2,2,False,-14.761941855126828,0.9989588786409557,-15.427795399061916,0.347189578886099,0.47517956959298696
WSSSPWUEQFSQQG-UHFFFAOYSA-N,1.9158950409181552,1.9179415665370576,7,1.91,1.91,1.9096558317399617,1.9096558317399617,False,4,4,False,1.8774003096954213,0.15891881969875557,1.9090383238069957,0.01627513414086335,1.0
WSTVMACYLXUQIM-UHFFFAOYSA-N,-2.024909240479716,-2.024909240479716,1,-2.2264116914905836,-2.2264116914905836,-2.024909240479716,-2.024909240479716,False,1,1,False,-3.8458503257006162,2.338096976739336,-2.7691818590717077,1.1518088270856452,1.0
WTARULDDTDQWMU-UHFFFAOYSA-N,0.8185487494537583,0.6026364005574347,4,0.6001309583430519,0.6001309583430519,0.6026364005574347,0.6026364005574347,True,3,3,False,0.07373687904312841,0.7170208417968221,0.5007985444846591,0.2347287256893136,1.0
WTEVQBCEXWBHNA-UHFFFAOYSA-N,-4.4664058940730875,-4.4664058940730875,1,-4.667908345083955,-4.667908345083955,-4.4664058940730875,-4.4664058940730875,False,1,1,False,-5.448428107950646,2.338096976739336,-5.030322517701545,1.1500705597743923,1.0
WTTJVINHCBCLGX-NQLNTKRDSA-N,-2.9839752725294577,-2.9839752725294577,1,-3.185477723540325,-3.185477723540325,-2.9839752725294577,-2.9839752725294577,False,1,1,False,-4.475373168753258,2.338096976739336,-3.6571862355482105,1.1505453871510678,1.0
WUKDMTQXKGFHBU-UHFFFAOYSA-N,-7.533492930743615,-7.533492930743615,1,-7.55836664803558,-7.55836664803558,-7.533492930743615,-7.533492930743615,False,1,1,False,-7.443455126340561,2.3144362994044885,-7.58965904926935,1.1930883915581891,1.0
WUOACPNHFRMFPN-UHFFFAOYSA-N,-4.253914448577971,-4.968598556490875,4,-4.9711039987052565,-4.9711039987052565,-4.968598556490875,-4.968598556490875,True,2,2,False,-5.314415634461058,0.6154102635688459,-5.297818938482119,0.225563055832724,0.5246280007101659
WURBVZBTWMNKQT-UHFFFAOYSA-N,-11.493007266548183,-11.493007266548183,2,-11.59501121316081,-11.59501121316081,-11.493007266548183,-11.493007266548183,False,2,2,False,-11.526316242405299,0.9989588786409557,-11.643590862845334,0.32979283051546116,1.0
WURFKUQACINBSI-UHFFFAOYSA-N,0.5068294393142079,0.5068294393142079,2,0.481955722022243,0.481955722022243,0.5068294393142079,0.5068294393142079,False,1,1,False,-1.5361511782634583,1.794562281155642,-0.0005879962295730265,0.8604342516807252,1.0
WURGXGVFSMYFCG-UHFFFAOYSA-N,-7.052741100050804,-7.052741100050804,2,-7.154745046663429,-7.154745046663429,-7.052741100050804,-7.052741100050804,False,2,2,False,-7.822915551539015,0.9989588786409557,-7.789326616317927,0.3326845117070896,1.0
WVDDGKGOMKODPV-UHFFFAOYSA-N,-6.5612533746628205,-6.625723867365794,4,-6.626976588472985,-6.626976588472985,-6.62,-6.62,False,3,3,False,-6.649931653639669,0.24042820001778728,-6.621447943620983,0.02809709199008397,1.0
WVHNUGRFECMVLQ-UHFFFAOYSA-N,-2.5517845717761087,-2.5517845717761087,2,-2.5542900139904914,-2.5542900139904914,-2.5517845717761087,-2.5517845717761087,False,1,1,False,-2.925762545406471,0.7667002409729788,-2.667828602775481,0.2906479478546506,0.8454625941257938
WVLBCYQITXONBZ-UHFFFAOYSA-N,-8.725125466500701,-8.724791399673475,4,-8.726044120780667,-8.726044120780667,-8.7,-8.7,False,3,3,False,-8.714327221708588,0.20770993103605737,-8.700833548834604,0.019936380107395717,1.0
WVQBLGZPHOPPFO-UHFFFAOYSA-N,-8.154826548199292,-8.210541489995192,5,-8.41204394100606,-8.41204394100606,-8.210541489995192,-8.210541489995192,False,3,3,False,-8.527594022762287,0.601467979208283,-8.566257833610946,0.2256502753521061,0.4074148136603615
WVYWICLMDOOCFB-UHFFFAOYSA-N,-3.736734741658856,-3.7381742229017636,10,-3.74,-3.74,-3.74,-3.74,False,4,4,False,-3.7467363284530393,0.11764196381383646,-3.738234243849133,0.010694957692509381,1.0
WWGQHTJIFOQAOC-UHFFFAOYSA-N,-4.06927977919079,-4.06927977919079,1,-4.270782230201657,-4.270782230201657,-4.06927977919079,-4.06927977919079,False,1,1,False,-5.187757880315904,2.338096976739336,-4.662456271581535,1.1500229902176213,1.0
WWGUMAYGTYQSGA-UHFFFAOYSA-N,-2.596824811518331,-2.78,9,-2.78,-2.78,-2.7820267686424476,-2.7820267686424476,False,3,3,False,-2.772159310158821,0.1177428988675622,-2.7826801613948633,0.010709611502301647,0.6427263459852276
WWRCMNKATXZARA-UHFFFAOYSA-N,1.2791175913426374,1.2791175913426374,2,1.1771136447300121,1.1771136447300121,1.2791175913426374,1.2791175913426374,True,2,2,False,-0.7108712518470484,0.9989588786409557,-0.46065109283640016,0.33833333985163366,0.577787959614677
WWUVJRULCWHUSA-UHFFFAOYSA-N,1.4539380936584647,1.4541990499466737,6,1.4529463288394822,1.4529463288394822,1.469885277246654,1.469885277246654,False,3,3,False,1.4472445923269996,0.14395496294886423,1.4691826745498031,0.016293705464628973,1.0
WWZKQHOCKIZLMA-UHFFFAOYSA-N,-6.19935909004523,-6.0550422596980304,3,-6.057547701912413,-6.057547701912413,-6.0550422596980304,-6.0550422596980304,False,2,2,False,-6.39397815816569,0.7409958743451516,-6.175208624370217,0.23856913836466626,1.0
WXEHBUMAEPOYKP-UHFFFAOYSA-N,-1.494,-1.49,5,-1.49,-1.49,-1.49,-1.49,False,2,2,False,-1.5009266011458,0.15903508479180814,-1.4940171175876469,0.012686908509784978,1.0
WXLQUFLKMICSSY-UHFFFAOYSA-N,-2.1067640506081107,-2.1067640506081107,1,-2.308266501618978,-2.308266501618978,-2.1067640506081107,-2.1067640506081107,False,1,1,False,-3.899579131713515,2.338096976739336,-2.8449518419069917,1.1516712692588431,1.0
WXNZTHHGJRFXKQ-UHFFFAOYSA-N,-5.185013287259567,-6.2636457771811775,7,-6.26615121939556,-6.26615121939556,-7.03,-7.03,True,3,3,False,-6.582561720584756,0.22497882235152633,-7.020268388037477,0.028435182515073612,0.028914944067949477
WXYMNDFVLNUAIA-UHFFFAOYSA-N,-1.4409110155747402,-1.702513955886244,3,-1.705268290784451,-1.705268290784451,-1.702513955886244,-1.702513955886244,False,3,3,False,-2.2780131214048125,0.9424255743081125,-1.8045826531224405,0.318639929110738,1.0
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-20.269249250284457,-20.269249250284457,1,-20.470751701295324,-20.470751701295324,-20.269249250284457,-20.269249250284457,False,1,1,False,-15.821281014289177,2.338096976739336,-19.30553703092457,1.3139564447355265,0.9342878697146916
WXZOXVVKILCOPG-UHFFFAOYSA-N,-5.485048127337606,-5.485048127337606,1,-5.6865505783484736,-5.6865505783484736,-5.485048127337606,-5.485048127337606,False,1,1,False,-6.117056266293044,2.338096976739336,-5.97378755913708,1.150778274871628,1.0
WXZVAROIGSFCFJ-UHFFFAOYSA-N,-10.140733990904828,-10.140733990904828,2,-10.242737937517452,-10.242737937517452,-10.140733990904828,-10.140733990904828,False,2,2,False,-10.235495938940353,0.9989588786409557,-10.271051015276617,0.3297992459034168,1.0
WYACBZDAHNBPPB-UHFFFAOYSA-N,-5.51723259177543,-5.51723259177543,1,-5.519738033989813,-5.519738033989813,-5.51723259177543,-5.51723259177543,False,1,1,False,-5.7518771606845505,1.064785492392406,-5.602875880181547,0.3427991238355217,1.0
WYEHFWKAOXOVJD-UHFFFAOYSA-N,-6.246221360938444,-6.246221360938444,2,-6.348225307551069,-6.348225307551069,-6.246221360938444,-6.246221360938444,False,2,2,False,-6.839959828977089,0.9989588786409557,-6.708359796748166,0.32996818529524446,1.0
WYKYKTKDBLFHCY-UHFFFAOYSA-N,-11.429151651210347,-11.754511328217587,3,-11.75701677043197,-11.75701677043197,-11.754511328217587,-11.754511328217587,False,2,2,False,-11.411195283549711,0.7409958743451516,-11.387937888926771,0.28398151314060976,0.811706690585959
WYMSBXTXOHUIGT-UHFFFAOYSA-N,-10.199918236300004,-10.199918236300004,2,-10.20242367851439,-10.20242367851439,-10.199918236300004,-10.199918236300004,True,1,1,False,-10.291313582559308,0.7667002409729788,-9.330970179075461,0.33791003339279724,0.14136790237970384
WYUIWKFIFOJVKW-UHFFFAOYSA-N,-1.3350781886316885,-1.3350781886316885,1,-1.3375836308460713,-1.3375836308460713,-1.3350781886316885,-1.3350781886316885,False,1,1,False,-1.8677548988543464,1.064785492392406,-1.448113487747259,0.34292226908381324,1.0
WYURNTSHIVDZCO-UHFFFAOYSA-N,-3.4569548630075766,-3.47,13,-3.47,-3.47,-3.4701816443594646,-3.4701816443594646,False,4,4,False,-3.461233388815207,0.1001357330952794,-3.477367065605752,0.009588643558706445,0.03796183814831158
WYVBETQIUHPLFO-UHFFFAOYSA-N,-1.9430544303513224,-1.9430544303513224,1,-2.14455688136219,-2.14455688136219,-1.9430544303513224,-1.9430544303513224,False,1,1,False,-3.7921215196877176,2.338096976739336,-2.693416334521315,1.1519519830866625,1.0
WZCQRUWWHSTZEM-UHFFFAOYSA-N,-10.696289223673904,-10.696289223673904,2,-10.697541944781095,-10.697541944781095,-9.92,-9.92,False,2,2,False,-9.993473552053848,0.24723336564865578,-9.92176666102533,0.028277468602820086,0.2247835268210648
WZDDLAZXUYIVMU-UHFFFAOYSA-N,8.759094881594818,8.759094881594818,1,8.55759243058395,8.55759243058395,8.759094881594818,8.759094881594818,False,1,1,False,3.2326788970585403,2.338096976739336,7.075099126301032,1.2351696183829899,1.0
WZHKDGJSXCTSCK-ALCCZGGFSA-N,2.6087647716335383,2.6087647716335383,1,2.407262320622671,2.407262320622671,2.6087647716335383,2.6087647716335383,False,1,1,False,-0.8043458407066295,2.338096976739336,1.5067369884488988,1.16941002465865,1.0
WZHKDGJSXCTSCK-UHFFFAOYSA-N,2.9045814980841493,2.9045814980841493,1,2.703079047073282,2.703079047073282,2.9045814980841493,2.9045814980841493,False,1,1,False,-0.6101742399674055,2.338096976739336,1.7783207069168976,1.1712639927961537,1.0
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,-11.084405192545947,-11.084405192545947,2,-11.186409139158572,-11.186409139158572,-11.084405192545947,-11.084405192545947,False,2,2,False,-11.124919072801426,0.9989588786409557,-11.215017125810183,0.329810862883317,1.0
WZRRHANUNWPJEQ-UHFFFAOYSA-N,-7.248250793775632,-7.248250793775632,1,-7.250756235990015,-7.250756235990015,-7.248250793775632,-7.248250793775632,False,1,1,False,-7.35953811384501,1.064785492392406,-7.322555180147331,0.34287457004376404,1.0
WZZLDXDUQPOXNW-UHFFFAOYSA-N,-9.847530161301668,-9.847530161301668,1,-9.850035603516051,-9.850035603516051,-9.847530161301668,-9.847530161301668,False,1,1,False,-9.773585488216138,1.064785492392406,-9.904761474133775,0.34312768872660493,1.0
XAIPTRIXGHTTNT-UHFFFAOYSA-N,-8.890900114509725,-8.890900114509725,2,-8.99290406112235,-8.99290406112235,-8.890900114509725,-8.890900114509725,False,2,2,False,-9.03513382966846,0.9989588786409557,-8.99344342115612,0.3299311633273341,1.0
XAMUDJHXFNRLCY-UHFFFAOYSA-N,-7.928403173834715,-7.928403173834715,2,-8.030407120447341,-8.030407120447341,-7.928403173834715,-7.928403173834715,True,2,2,False,-8.930622743763472,0.9989588786409557,-9.03209348895563,0.3375543610905249,0.9025428264676251
XBBZAULFUPBZSP-UHFFFAOYSA-N,-2.6756576687925735,-2.6756576687925735,1,-2.877160119803441,-2.877160119803441,-2.6756576687925735,-2.6756576687925735,False,1,1,False,-4.272996097747208,2.338096976739336,-3.3716640740718034,1.1508688668858122,1.0
XBCXJKGHPABGSD-UHFFFAOYSA-N,-14.0,-14.0,1,-14.0,-14.0,-14.0,-14.0,False,1,1,False,-13.906126354774283,0.40615161330338545,-13.999585970195623,0.028284247047230093,1.0
XBDQKXXYIPTUBI-UHFFFAOYSA-N,-6.546495887797569,-6.473724778511179,25,-6.474665391969407,-6.474665391969407,-6.47,-6.47,False,5,5,False,-6.485296368967428,0.0823842107151829,-6.473893062808702,0.007170718463736404,1.0
XBTHILIDLBPRPM-UHFFFAOYSA-N,-2.248156611586861,-2.248156611586861,2,-2.350160558199486,-2.350160558199486,-2.248156611586861,-2.248156611586861,False,2,2,False,-3.08837282627417,0.9989588786409557,-2.729393922729208,0.3296769073006188,1.0
XBVSGJGMWSKAKL-UHFFFAOYSA-N,-1.083578924003184,-1.083578924003184,1,-1.2850813750140515,-1.2850813750140515,-1.083578924003184,-1.083578924003184,False,1,1,False,-3.227969056552284,2.338096976739336,-1.8981937317060864,1.153796950751568,1.0
XCBOKUAJQWDYNI-UHFFFAOYSA-N,-9.054303168564788,-9.054303168564788,1,-9.255805619575655,-9.255805619575655,-9.054303168564788,-9.054303168564788,False,1,1,False,-8.459885129005569,2.338096976739336,-9.273767151374322,1.1601761557531953,1.0
XCIXKGXIYUWCLL-UHFFFAOYSA-N,-5.271846056905402,-5.49,12,-5.49,-5.49,-5.49,-5.49,False,3,3,False,-5.474920120132443,0.10019606785226534,-5.491461905449142,0.008954579092842687,0.2799100330450023
XCSGPAVHZFQHGE-UHFFFAOYSA-N,-8.065210218196663,-8.06877065328105,20,-8.136128730860637,-8.136128730860637,-8.06877065328105,-8.06877065328105,True,3,3,False,-8.883553434222833,0.3861125720199993,-8.618194736342156,0.1353603918077068,0.8286480942387041
XCYJPXQACVEIOS-UHFFFAOYSA-N,0.4579436266983807,-0.4760484594299715,3,-0.4785539016443543,-0.4785539016443543,-0.4760484594299715,-0.4760484594299715,True,2,2,False,-0.8913900868327397,0.7409958743451516,-0.648367281458709,0.24379701840835669,0.6330472038697613
